senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,gender_female,internet_service_dsl,internet_service_fiber_optic,internet_service_no,contract_month-to-month,contract_one_year,contract_two_year,payment_method_bank_transfer_(automatic),payment_method_credit_card_(automatic),payment_method_electronic_check,payment_method_mailed_check,service_count,charge_per_service,has_streaming,has_long_contract,is_auto_payment,fiber_month_to_month,echeck_month_to_month,fiber_no_protection,charge_to_tenure,total_to_monthly_ratio,tenure_bin
0,0,0,26,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,54.55,1362.85,0,1,0,0,0,1,0,0,1,0,0,4.0,10.91,1,1,1,0,0,0.0,2.02037037037037,24.533753375337533,1
0,0,0,27,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,56.15,1439.35,1,1,0,0,1,0,0,0,0,0,1,2.0,18.716666666666665,0,0,0,0,0,0.0,2.0053571428571426,25.185476815398076,1
0,0,0,24,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,51.1,1269.6,0,1,0,0,1,0,0,0,1,0,0,1.0,25.55,0,0,1,0,0,0.0,2.044,24.368522072936656,1
0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,29.9,29.9,1,1,0,0,1,0,0,0,0,0,1,1.0,14.95,0,0,0,0,0,0.0,14.95,0.9676375404530745,0
0,0,0,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.75,294.9,0,0,0,1,1,0,0,0,1,0,0,0.0,19.75,0,0,1,0,0,0.0,1.161764705882353,14.212048192771084,1
0,1,0,31,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,64.0,1910.75,1,1,0,0,0,1,0,0,0,1,0,3.0,16.0,1,1,0,0,0,0.0,2.0,29.396153846153847,1
0,1,1,33,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,82.1,2603.1,0,1,0,0,0,0,1,0,1,0,0,5.0,13.683333333333332,1,1,1,0,0,0.0,2.414705882352941,31.32490974729242,1
1,1,0,68,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,89.6,6127.6,1,0,1,0,1,0,0,1,0,0,0,3.0,22.4,1,0,1,1,0,1.0,1.298550724637681,67.63355408388522,3
0,1,1,41,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,109.1,4454.25,1,0,1,0,0,1,0,1,0,0,0,6.0,15.585714285714285,1,1,1,0,0,0.0,2.5976190476190473,40.45640326975477,2
1,1,1,14,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,95.8,1346.3,1,0,1,0,1,0,0,0,0,1,0,3.0,23.95,1,0,0,1,1,1.0,6.386666666666667,13.90805785123967,1
0,1,0,2,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,91.45,171.45,0,0,1,0,1,0,0,0,0,1,0,3.0,22.8625,1,0,0,1,1,1.0,30.483333333333334,1.8545159545700376,0
0,1,0,65,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,104.25,6812.95,0,0,1,0,1,0,0,0,0,1,0,5.0,17.375,1,0,0,1,1,0.0,1.5795454545454546,64.73111638954869,3
0,1,1,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.75,309.35,0,0,0,1,0,1,0,0,0,0,1,0.0,19.75,0,1,0,0,0,0.0,1.3166666666666667,14.90843373493976,1
0,0,0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.65,440.2,0,1,0,0,1,0,0,0,0,0,1,0.0,25.65,0,0,0,0,0,0.0,1.4249999999999998,16.51782363977486,1
0,1,0,52,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,35.45,1958.95,1,1,0,0,0,1,0,0,0,0,1,2.0,11.816666666666668,0,1,0,0,0,0.0,0.6688679245283019,53.743484224965705,2
0,0,0,4,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,74.8,321.9,0,0,1,0,1,0,0,1,0,0,0,1.0,37.4,0,0,1,1,0,1.0,14.959999999999999,4.246701846965699,0
0,1,0,66,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,90.55,6130.95,1,0,1,0,0,1,0,1,0,0,0,4.0,18.11,0,1,1,0,0,0.0,1.3514925373134328,66.96832332058985,3
0,1,1,25,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,85.9,2199.05,0,0,1,0,1,0,0,0,0,1,0,2.0,28.633333333333336,1,0,0,1,1,0.0,3.303846153846154,25.305523590333717,1
0,0,0,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,88.55,6362.35,0,1,0,0,0,0,1,0,1,0,0,7.0,11.06875,1,1,1,0,0,0.0,1.213013698630137,71.04801786711334,3
1,1,0,40,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,98.15,4116.8,0,0,1,0,0,1,0,0,1,0,0,5.0,16.358333333333334,1,1,1,0,0,0.0,2.3939024390243904,41.52092788703984,2
0,0,0,62,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,96.75,6125.4,0,0,1,0,0,1,0,0,0,1,0,4.0,19.35,1,1,0,0,0,1.0,1.5357142857142858,62.663938618925826,3
0,1,1,47,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,85.3,4107.25,1,1,0,0,0,0,1,0,1,0,0,6.0,12.185714285714285,1,1,1,0,0,0.0,1.7770833333333333,47.592699884125146,2
0,1,1,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.65,702.05,0,0,0,1,1,0,0,0,0,1,0,0.0,20.65,0,0,0,0,1,0.0,0.6453125,32.42725173210162,1
0,1,1,60,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,49.75,3069.45,1,1,0,0,1,0,0,0,0,1,0,3.0,12.4375,1,0,0,0,1,0.0,0.8155737704918032,60.48177339901478,2
0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.6,61.35,0,0,0,1,0,1,0,0,0,0,1,0.0,19.6,0,1,0,0,0,0.0,4.9,2.978155339805825,0
0,1,1,65,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,105.5,6985.65,1,0,1,0,1,0,0,0,0,1,0,5.0,17.583333333333332,1,0,0,1,1,1.0,1.5984848484848484,65.59295774647887,3
0,1,0,61,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,106.2,6375.2,0,0,1,0,1,0,0,0,0,1,0,5.0,17.7,1,0,0,1,1,0.0,1.7129032258064516,59.47014925373134,3
0,1,1,49,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,107.95,5293.2,1,0,1,0,0,0,1,1,0,0,0,6.0,15.421428571428573,1,1,1,0,0,0.0,2.1590000000000003,48.58375401560348,2
0,1,1,14,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,89.65,1208.35,1,0,1,0,1,0,0,0,1,0,0,3.0,22.4125,1,0,1,1,0,0.0,5.9766666666666675,13.329840044125756,1
0,0,0,35,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75.35,2636.05,0,0,1,0,1,0,0,0,1,0,0,1.0,37.675,0,0,1,1,0,1.0,2.0930555555555554,34.52586771447283,1
0,0,0,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.0,1107.2,0,0,0,1,0,0,1,1,0,0,0,0.0,21.0,0,1,1,0,0,0.0,0.39622641509433965,50.32727272727273,2
0,0,0,11,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,76.5,837.95,1,0,1,0,1,0,0,0,0,1,0,1.0,38.25,0,0,0,1,1,1.0,6.375,10.81225806451613,0
0,0,0,25,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1,79.0,1902.0,0,1,0,0,1,0,0,0,0,0,1,5.0,13.166666666666666,1,0,0,0,0,0.0,3.0384615384615383,23.775,1
0,1,0,6,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,49.15,270.8,1,1,0,0,1,0,0,0,0,1,0,1.0,24.575,0,0,0,0,1,0.0,7.021428571428571,5.399800598205384,0
0,0,0,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.6,356.15,0,0,0,1,1,0,0,0,1,0,0,0.0,19.6,0,0,1,0,0,0.0,0.9333333333333333,17.28883495145631,1
1,0,0,6,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,98.25,560.6,1,0,1,0,1,0,0,0,0,1,0,4.0,19.65,1,0,0,1,1,1.0,14.035714285714286,5.648362720403023,0
0,0,0,23,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,78.55,1843.05,1,1,0,0,0,1,0,0,0,1,0,5.0,13.091666666666667,1,1,0,0,0,0.0,3.2729166666666667,23.168447517284726,1
1,0,0,56,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,111.95,6418.9,1,0,1,0,0,1,0,0,0,1,0,6.0,15.992857142857144,1,1,0,0,0,0.0,1.9640350877192982,56.82957060646303,2
0,0,0,4,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,48.25,202.25,1,1,0,0,1,0,0,0,0,0,1,4.0,9.65,1,0,0,0,0,0.0,9.65,4.106598984771574,0
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.1,19.1,1,0,0,1,1,0,0,0,0,0,1,0.0,19.1,0,0,0,0,0,0.0,9.55,0.9502487562189055,0
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.95,19.95,0,0,0,1,1,0,0,0,0,0,1,0.0,19.95,0,0,0,0,0,0.0,9.975,0.9522673031026253,0
0,0,0,5,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,56.15,291.45,0,1,0,0,1,0,0,0,0,1,0,2.0,18.716666666666665,0,0,0,0,1,0.0,9.358333333333333,5.0997375328083985,0
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,20.0,0,0,0,1,1,0,0,0,0,0,1,0.0,20.0,0,0,0,0,0,0.0,10.0,0.9523809523809523,0
0,1,1,17,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,66.7,1077.05,0,1,0,0,1,0,0,0,0,0,1,4.0,13.34,0,0,0,0,0,0.0,3.7055555555555557,15.909158050221565,1
0,1,0,62,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,104.3,6613.65,1,0,1,0,0,1,0,0,0,1,0,5.0,17.383333333333333,1,1,0,0,0,0.0,1.6555555555555554,62.80769230769231,3
0,0,0,12,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,112.95,1384.75,0,0,1,0,1,0,0,0,0,0,1,6.0,16.135714285714286,1,0,0,1,0,0.0,8.688461538461539,12.152259763053971,0
0,0,0,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.05,299.3,0,0,0,1,1,0,0,0,0,1,0,0.0,20.05,0,0,0,0,1,0.0,1.3366666666666667,14.21852731591449,1
0,1,1,72,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26.25,1988.05,1,0,0,1,0,0,1,1,0,0,0,1.0,13.125,0,1,1,0,0,0.0,0.3595890410958904,72.9559633027523,3
0,1,0,69,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,95.65,6744.2,1,0,1,0,0,1,0,0,1,0,0,3.0,23.9125,1,1,1,0,0,1.0,1.3664285714285715,69.77961717537507,3
0,1,0,70,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,84.8,5917.55,1,1,0,0,0,0,1,1,0,0,0,6.0,12.114285714285714,1,1,1,0,0,0.0,1.1943661971830986,68.96911421911422,3
0,1,1,52,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,44.25,2276.1,0,1,0,0,0,1,0,1,0,0,0,3.0,11.0625,1,1,1,0,0,0.0,0.8349056603773585,50.30055248618784,2
1,0,0,35,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,91.0,3180.5,0,0,1,0,1,0,0,0,1,0,0,3.0,22.75,1,0,1,1,0,0.0,2.5277777777777777,34.57065217391305,1
0,0,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.95,58.3,0,0,0,1,1,0,0,0,0,0,1,0.0,19.95,0,0,0,0,0,0.0,4.9875,2.782816229116945,0
0,1,1,72,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,78.95,5730.15,1,1,0,0,0,0,1,0,0,1,0,5.0,13.158333333333333,1,1,0,0,0,0.0,1.0815068493150686,71.671669793621,3
0,0,0,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.4,578.5,1,0,0,1,0,0,1,0,1,0,0,0.0,19.4,0,1,1,0,0,0.0,0.6258064516129032,28.357843137254903,1
0,1,1,63,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,50.65,3221.25,1,1,0,0,0,0,1,1,0,0,0,1.0,25.325,0,1,1,0,0,0.0,0.79140625,62.36689254598258,3
0,0,0,5,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,40.0,223.45,0,1,0,0,1,0,0,0,0,0,1,3.0,10.0,0,0,0,0,0,0.0,6.666666666666667,5.449999999999999,0
0,0,0,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,185.4,0,0,0,1,1,0,0,0,0,1,0,0.0,20.0,0,0,0,0,1,0.0,1.8181818181818181,8.82857142857143,0
0,1,0,25,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,74.6,1797.75,1,0,1,0,1,0,0,0,0,1,0,1.0,37.3,0,0,0,1,1,1.0,2.869230769230769,23.779761904761905,1
0,0,0,41,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.85,962.25,1,0,0,1,0,1,0,0,0,0,1,1.0,12.425,0,1,0,0,0,0.0,0.5916666666666667,37.22437137330754,2
0,1,1,44,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.6,926.0,0,0,0,1,0,1,0,1,0,0,0,0.0,20.6,0,1,1,0,0,0.0,0.4577777777777778,42.87037037037037,2
0,1,1,41,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,79.9,3326.2,1,1,0,0,1,0,0,0,1,0,0,6.0,11.414285714285715,1,0,1,0,0,0.0,1.9023809523809525,41.11495673671198,2
1,1,0,23,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,104.45,2184.85,0,0,1,0,1,0,0,0,0,1,0,5.0,17.408333333333335,1,0,0,1,1,1.0,4.352083333333334,20.719298245614034,1
1,1,0,20,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,91.0,1859.5,1,0,1,0,0,1,0,1,0,0,0,2.0,30.333333333333332,1,1,1,0,0,1.0,4.333333333333333,20.21195652173913,1
0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,75.1,75.1,0,0,1,0,1,0,0,0,0,1,0,1.0,37.55,0,0,0,1,1,1.0,37.55,0.9868593955321945,0
0,0,0,63,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,104.5,6590.8,0,0,1,0,0,1,0,0,1,0,0,6.0,14.928571428571429,1,1,1,0,0,0.0,1.6328125,62.472037914691946,3
1,0,1,30,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1,101.3,2974.5,1,0,1,0,1,0,0,0,0,1,0,4.0,20.259999999999998,1,0,0,1,1,0.0,3.267741935483871,29.076246334310852,1
1,0,0,18,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,85.45,1505.85,1,0,1,0,1,0,0,0,0,1,0,3.0,21.3625,0,0,0,1,1,0.0,4.497368421052632,17.41873915558126,1
0,0,0,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.85,450.65,1,0,0,1,0,1,0,1,0,0,0,0.0,20.85,0,1,1,0,0,0.0,0.9065217391304349,20.624713958810066,1
0,0,0,35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.25,677.9,0,0,0,1,0,0,1,0,0,0,1,0.0,19.25,0,1,0,0,0,0.0,0.5347222222222222,33.47654320987654,1
0,1,0,56,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,105.6,6068.65,1,0,1,0,0,1,0,0,1,0,0,5.0,17.599999999999998,1,1,1,0,0,0.0,1.8526315789473684,56.92917448405253,2
0,1,1,68,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,99.55,6668.0,0,0,1,0,0,0,1,0,0,1,0,4.0,19.91,1,1,0,0,0,0.0,1.4427536231884057,66.31526603679761,3
0,0,0,27,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,56.7,1652.95,1,1,0,0,1,0,0,0,0,0,1,2.0,18.900000000000002,0,0,0,0,0,0.0,2.025,28.647313691507797,1
0,1,1,49,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,39.2,1838.15,0,1,0,0,1,0,0,0,0,1,0,2.0,13.066666666666668,1,0,0,0,1,0.0,0.784,45.72512437810945,2
0,0,1,15,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.8,324.15,0,0,0,1,1,0,0,0,0,1,0,1.0,12.4,0,0,0,0,1,0.0,1.55,12.563953488372091,1
1,0,0,5,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,45.4,214.75,0,1,0,0,1,0,0,0,1,0,0,3.0,11.35,1,0,1,0,0,0.0,7.566666666666666,4.6282327586206895,0
1,0,0,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,117.35,8436.25,1,0,1,0,0,0,1,0,1,0,0,7.0,14.66875,1,1,1,0,0,0.0,1.6075342465753424,71.28221377270808,3
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.2,19.2,0,0,0,1,1,0,0,0,0,1,0,0.0,19.2,0,0,0,0,1,0.0,9.6,0.9504950495049505,0
0,0,0,10,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.5,270.15,1,0,0,1,1,0,0,0,0,0,1,1.0,12.25,0,0,0,0,0,0.0,2.227272727272727,10.594117647058823,0
0,1,0,35,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,56.85,1861.1,1,1,0,0,1,0,0,0,0,1,0,2.0,18.95,0,0,0,0,1,0.0,1.5791666666666666,32.17113223854797,1
0,0,0,40,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,65.1,2586.0,1,1,0,0,1,0,0,0,0,0,1,3.0,16.275,1,0,0,0,0,0.0,1.5878048780487803,39.122541603630864,2
0,0,0,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.9,247.0,1,0,0,1,1,0,0,0,0,0,1,0.0,20.9,0,0,0,0,0,0.0,1.9,11.278538812785389,0
0,0,0,37,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,100.3,3541.4,1,0,1,0,1,0,0,0,1,0,0,4.0,20.06,1,0,1,1,0,0.0,2.639473684210526,34.959526159921026,2
1,1,0,54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.95,1364.75,0,1,0,0,1,0,0,1,0,0,0,0.0,24.95,0,0,1,0,0,0.0,0.4536363636363636,52.591522157996145,2
0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,90.7,237.65,0,0,1,0,1,0,0,0,0,0,1,2.0,30.233333333333334,1,0,0,1,0,1.0,22.675,2.5916030534351147,0
0,1,1,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.8,229.6,1,0,0,1,0,1,0,1,0,0,0,0.0,19.8,0,1,1,0,0,0.0,1.5230769230769232,11.038461538461538,0
0,0,0,53,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.7,1005.7,1,0,0,1,0,0,1,0,0,0,1,0.0,18.7,0,1,0,0,0,0.0,0.34629629629629627,51.0507614213198,2
1,1,0,71,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,99.2,7213.75,1,0,1,0,0,0,1,0,0,1,0,4.0,19.84,1,1,0,0,0,1.0,1.3777777777777778,71.9935129740519,3
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,71.65,71.65,0,0,1,0,1,0,0,0,0,1,0,0.0,71.65,0,0,0,1,1,1.0,35.825,0.9862353750860289,0
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.65,19.65,1,0,0,1,1,0,0,0,0,0,1,0.0,19.65,0,0,0,0,0,0.0,9.825,0.9515738498789347,0
0,1,0,18,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,39.05,669.85,1,1,0,0,1,0,0,0,0,1,0,2.0,13.016666666666666,1,0,0,0,1,0.0,2.055263157894737,16.72534332084894,1
0,0,0,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,51.35,262.3,0,1,0,0,1,0,0,0,0,1,0,1.0,25.675,0,0,0,0,1,0.0,8.558333333333334,5.010506208213945,0
0,1,0,55,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,94.45,5073.1,1,0,1,0,1,0,0,0,1,0,0,4.0,18.89,1,0,1,1,0,1.0,1.686607142857143,53.14929282346779,2
0,1,1,72,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.05,1709.15,1,0,0,1,0,0,1,1,0,0,0,1.0,12.025,0,1,1,0,0,0.0,0.32945205479452055,68.22954091816368,3
1,0,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.95,562.7,0,0,1,0,1,0,0,0,1,0,0,0.0,69.95,0,0,1,1,0,1.0,7.772222222222222,7.930937279774489,0
1,1,0,72,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,112.4,8046.85,1,0,1,0,0,0,1,0,0,1,0,6.0,16.057142857142857,1,1,0,0,0,0.0,1.5397260273972604,70.95987654320987,3
0,1,1,32,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,73.6,2316.85,1,1,0,0,0,0,1,0,0,0,1,5.0,12.266666666666666,1,1,0,0,0,0.0,2.23030303030303,31.05697050938338,1
0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.55,99.6,1,0,0,1,0,1,0,0,0,1,0,0.0,19.55,0,1,0,0,0,0.0,3.2583333333333333,4.846715328467153,0
0,0,0,19,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,55.0,1046.5,0,1,0,0,1,0,0,0,1,0,0,2.0,18.333333333333332,0,0,1,0,0,0.0,2.75,18.6875,1
0,0,0,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.3,116.95,1,0,0,1,0,0,1,0,1,0,0,1.0,12.65,0,1,1,0,0,0.0,5.0600000000000005,4.446768060836502,0
0,1,0,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.8,202.25,0,0,0,1,0,1,0,1,0,0,0,0.0,19.8,0,1,1,0,0,0.0,1.5230769230769232,9.723557692307692,0
0,0,1,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.1,589.25,1,0,0,1,0,1,0,0,1,0,0,0.0,20.1,0,1,1,0,0,0.0,0.628125,27.926540284360186,1
0,0,0,66,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,104.25,6860.6,0,0,1,0,0,1,0,0,0,1,0,5.0,17.375,1,1,0,0,0,0.0,1.5559701492537314,65.18384798099763,3
1,0,0,19,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,95.9,1777.9,0,0,1,0,1,0,0,0,1,0,0,3.0,23.975,1,0,1,1,0,1.0,4.795,18.347781217750256,1
0,0,0,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.75,311.6,0,0,0,1,1,0,0,0,0,0,1,0.0,19.75,0,0,0,0,0,0.0,1.234375,15.01686746987952,1
1,0,0,59,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,79.2,4590.35,1,0,1,0,0,0,1,0,1,0,0,2.0,26.400000000000002,0,1,1,0,0,1.0,1.32,57.23628428927681,2
0,0,0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.25,129.15,1,0,0,1,0,1,0,0,0,0,1,0.0,20.25,0,1,0,0,0,0.0,2.53125,6.07764705882353,0
0,1,1,9,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,102.6,897.75,0,0,1,0,1,0,0,0,1,0,0,5.0,17.099999999999998,1,0,1,1,0,1.0,10.26,8.66554054054054,0
0,0,0,33,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,68.25,2171.15,0,0,1,0,1,0,0,0,0,1,0,0.0,68.25,0,0,0,1,1,1.0,2.0073529411764706,31.352346570397113,1
1,1,0,30,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,90.05,2627.2,1,0,1,0,1,0,0,0,0,1,0,3.0,22.5125,1,0,0,1,1,1.0,2.9048387096774193,28.85447556287754,1
0,1,1,48,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1,99.7,4977.2,1,0,1,0,0,1,0,1,0,0,0,4.0,19.94,1,1,1,0,0,0.0,2.0346938775510206,49.42601787487587,2
1,1,0,59,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,50.25,2997.45,0,1,0,0,1,0,0,0,0,1,0,3.0,12.5625,1,0,0,0,1,0.0,0.8375,58.48682926829268,2
0,1,1,40,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,60.3,2448.5,0,1,0,0,0,1,0,0,0,0,1,5.0,10.049999999999999,1,1,0,0,0,0.0,1.4707317073170731,39.94290375203915,2
0,1,0,35,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,61.0,2130.45,0,1,0,0,1,0,0,0,0,0,1,3.0,15.25,0,0,0,0,0,0.0,1.6944444444444444,34.362096774193546,1
1,1,0,67,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,83.85,5588.8,0,0,1,0,1,0,0,1,0,0,0,3.0,20.9625,0,0,1,1,0,0.0,1.2330882352941175,65.86682380671775,3
0,0,0,47,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,94.8,4535.85,0,0,1,0,0,1,0,1,0,0,0,4.0,18.96,1,1,1,0,0,0.0,1.9749999999999999,47.34707724425888,2
0,1,1,31,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,59.95,1848.8,0,1,0,0,0,1,0,0,0,1,0,5.0,9.991666666666667,1,1,0,0,0,0.0,1.8734375,30.333059885151762,1
1,1,0,66,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,100.8,6690.75,1,0,1,0,1,0,0,0,0,1,0,4.0,20.16,1,0,0,1,1,1.0,1.5044776119402985,65.72445972495089,3
0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.45,50.45,0,1,0,0,1,0,0,0,0,1,0,1.0,25.225,0,0,0,0,1,0.0,25.225,0.9805636540330418,0
0,1,0,39,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,55.9,2184.35,1,1,0,0,1,0,0,0,0,1,0,4.0,11.18,1,0,0,0,1,0.0,1.3975,38.389279437609844,2
1,0,0,16,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,78.75,1218.25,0,0,1,0,1,0,0,0,0,1,0,1.0,39.375,1,0,0,1,1,1.0,4.632352941176471,15.275862068965518,1
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.4,19.4,1,0,0,1,1,0,0,0,0,0,1,0.0,19.4,0,0,0,0,0,0.0,9.7,0.9509803921568627,0
0,0,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.7,137.6,1,0,0,1,1,0,0,0,0,0,1,0.0,20.7,0,0,0,0,0,0.0,2.3,6.341013824884793,0
