senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,gender_female,internet_service_dsl,internet_service_fiber_optic,internet_service_no,contract_month-to-month,contract_one_year,contract_two_year,payment_method_bank_transfer_(automatic),payment_method_credit_card_(automatic),payment_method_electronic_check,payment_method_mailed_check,service_count,charge_per_service,has_streaming,has_long_contract,is_auto_payment,fiber_month_to_month,echeck_month_to_month,fiber_no_protection,charge_to_tenure,total_to_monthly_ratio,tenure_bin
1,1,0,27,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,85.9,2220.1,0,0,0,1,0,0,1,0,0,0,1,0,3.0,21.475,0,1,0,0,0,0.0,3.067857142857143,25.547756041426926,1
0,0,1,54,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,61.0,3283.05,0,0,1,0,0,0,1,0,0,0,1,0,3.0,15.25,0,1,0,0,0,0.0,1.1090909090909091,52.95241935483871,2
1,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.65,142.35,1,1,0,1,0,1,0,0,0,0,1,0,0.0,70.65,0,0,0,1,1,1.0,23.55,1.9867411025819957,0
0,0,0,57,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,86.9,4939.25,0,0,0,1,0,0,1,0,0,0,1,0,2.0,28.96666666666667,1,1,0,0,0,1.0,1.4982758620689656,56.191695108077354,2
0,0,0,62,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,69.4,4237.5,0,0,1,0,0,0,0,1,1,0,0,0,5.0,11.566666666666668,0,1,1,0,0,0.0,1.1015873015873017,60.19176136363636,3
0,1,1,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.35,335.95,0,1,0,0,1,0,1,0,0,1,0,0,0.0,20.35,0,1,1,0,0,0.0,1.271875,15.735362997658077,1
0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.35,33.2,1,0,0,0,1,1,0,0,0,0,0,1,0.0,20.35,0,0,0,0,0,0.0,6.783333333333334,1.5550351288056206,0
0,1,0,70,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,104.3,7188.5,0,1,0,1,0,0,0,1,1,0,0,0,5.0,17.383333333333333,1,1,1,0,0,0.0,1.4690140845070423,68.26685660018994,3
0,1,1,21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,44.95,926.25,0,1,1,0,0,1,0,0,0,0,1,0,0.0,44.95,0,0,0,0,1,0.0,2.0431818181818184,20.15778019586507,1
0,0,1,23,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,49.45,1119.35,0,1,1,0,0,0,1,0,0,0,1,0,1.0,24.725,0,1,0,0,0,0.0,2.060416666666667,22.187314172447966,1
0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.6,116.6,0,0,0,0,1,0,1,0,0,0,0,1,0.0,20.6,0,1,0,0,0,0.0,2.942857142857143,5.398148148148148,0
0,1,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.55,68.8,0,0,0,0,1,0,0,1,0,1,0,0,0.0,19.55,0,1,1,0,0,0.0,3.91,3.3479318734793186,0
0,0,0,3,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1,99.0,287.4,1,1,0,1,0,1,0,0,0,1,0,0,4.0,19.8,1,0,1,1,0,0.0,24.75,2.8739999999999997,0
0,0,0,23,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,93.5,2341.55,0,1,0,1,0,1,0,0,0,0,1,0,3.0,23.375,1,0,0,1,1,1.0,3.8958333333333335,24.77830687830688,1
0,0,0,26,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,54.55,1362.85,0,0,1,0,0,0,1,0,0,1,0,0,4.0,10.91,1,1,1,0,0,0.0,2.02037037037037,24.533753375337533,1
0,0,1,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.05,163.6,0,1,0,0,1,1,0,0,0,0,0,1,0.0,20.05,0,0,0,0,0,0.0,2.227777777777778,7.771971496437054,0
0,0,0,26,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,83.95,2254.2,1,0,0,1,0,1,0,0,0,0,1,0,2.0,27.983333333333334,1,0,0,1,1,1.0,3.109259259259259,26.535609181871685,1
0,0,0,2,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,79.45,145.15,0,0,0,1,0,1,0,0,0,0,1,0,2.0,26.483333333333334,0,0,0,1,1,1.0,26.483333333333334,1.8042262274704786,0
0,0,0,67,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,116.2,7752.3,1,0,0,1,0,0,0,1,0,1,0,0,7.0,14.525,1,1,1,0,0,0.0,1.7088235294117649,66.14590443686006,3
0,1,0,71,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,93.7,6585.35,1,1,0,1,0,0,0,1,1,0,0,0,3.0,23.425,1,1,1,0,0,1.0,1.301388888888889,69.53907074973601,3
0,0,0,59,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,79.85,4786.1,0,1,1,0,0,0,1,0,0,1,0,0,6.0,11.407142857142857,1,1,1,0,0,0.0,1.3308333333333333,59.19727891156464,2
0,1,1,39,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,100.0,3835.55,0,0,0,1,0,0,1,0,0,0,1,0,4.0,20.0,1,1,0,0,0,1.0,2.5,37.975742574257424,2
0,0,1,21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.6,397.0,0,0,0,0,1,0,0,1,0,0,0,1,0.0,19.6,0,1,0,0,0,0.0,0.890909090909091,19.271844660194173,1
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.7,19.7,1,0,0,0,1,1,0,0,0,0,0,1,0.0,19.7,0,0,0,0,0,0.0,9.85,0.9516908212560387,0
0,1,1,48,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.2,1027.25,0,1,0,0,1,0,0,1,1,0,0,0,0.0,20.2,0,1,1,0,0,0.0,0.4122448979591837,48.45518867924528,2
1,1,0,31,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1,50.4,1580.1,0,1,1,0,0,0,1,0,0,1,0,0,4.0,10.08,1,1,1,0,0,0.0,1.575,30.74124513618677,1
0,1,1,64,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,113.35,7222.75,0,1,0,1,0,0,1,0,0,0,1,0,7.0,14.16875,1,1,0,0,0,0.0,1.7438461538461538,63.16353301268037,3
0,1,1,46,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,80.0,3769.7,0,0,0,1,0,1,0,0,1,0,0,0,2.0,26.666666666666668,0,0,1,1,0,1.0,1.702127659574468,46.5395061728395,2
0,0,0,52,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,80.95,4233.95,0,1,1,0,0,0,0,1,1,0,0,0,5.0,13.491666666666667,1,1,1,0,0,0.0,1.5273584905660378,51.66503965832825,2
0,1,1,67,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.9,1680.25,0,1,0,0,1,0,0,1,0,0,0,1,1.0,12.45,0,1,0,0,0,0.0,0.36617647058823527,64.87451737451738,3
1,0,0,67,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,54.9,3725.5,0,1,1,0,0,1,0,0,0,0,1,0,2.0,18.3,0,0,0,0,1,0.0,0.8073529411764706,66.64579606440071,3
0,0,0,5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75.55,413.65,1,1,0,1,0,1,0,0,0,0,1,0,1.0,37.775,0,0,0,1,1,1.0,12.591666666666667,5.40365774003919,0
0,1,0,71,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,109.25,7707.7,0,1,0,1,0,0,0,1,0,0,1,0,6.0,15.607142857142858,1,1,0,0,0,0.0,1.5173611111111112,69.91111111111111,3
0,0,0,9,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,77.65,714.15,1,1,0,1,0,1,0,0,1,0,0,0,1.0,38.825,1,0,1,1,0,1.0,7.765000000000001,9.080101716465352,0
1,0,0,26,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,95.0,2497.2,1,1,0,1,0,1,0,0,0,0,1,0,4.0,19.0,1,0,0,1,1,0.0,3.5185185185185186,26.0125,1
0,0,0,71,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,116.3,8309.55,0,0,0,1,0,0,1,0,1,0,0,0,7.0,14.5375,1,1,1,0,0,0.0,1.6152777777777778,70.84015345268541,3
0,0,0,32,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.9,601.55,0,1,0,0,1,1,0,0,1,0,0,0,0.0,19.9,0,0,1,0,0,0.0,0.603030303030303,28.782296650717704,1
0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70.35,139.25,0,1,0,1,0,1,0,0,0,0,1,0,0.0,70.35,0,0,0,1,1,1.0,23.45,1.951646811492642,0
0,1,0,71,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.6,1888.25,0,1,0,0,1,0,0,1,0,1,0,0,1.0,12.8,0,1,1,0,0,0.0,0.35555555555555557,70.98684210526315,3
0,0,0,60,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,44.45,2773.9,0,1,1,0,0,0,1,0,0,0,1,0,3.0,11.1125,1,1,0,0,0,0.0,0.728688524590164,61.03190319031903,2
1,0,0,55,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,100.15,5409.75,0,1,0,1,0,0,1,0,0,0,1,0,4.0,20.03,1,1,0,0,0,1.0,1.7883928571428573,53.482451804251106,2
0,0,0,54,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1,105.4,5643.4,1,0,0,1,0,0,1,0,0,1,0,0,5.0,17.566666666666666,1,1,1,0,0,0.0,1.9163636363636365,53.03947368421052,2
0,0,0,2,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,95.85,197.7,1,0,0,1,0,1,0,0,0,0,1,0,3.0,23.9625,1,0,0,1,1,1.0,31.95,2.0413009808982965,0
0,0,0,6,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,73.85,401.3,0,1,0,1,0,1,0,0,0,0,0,1,1.0,36.925,0,0,0,1,0,1.0,10.549999999999999,5.361389445557783,0
0,1,1,48,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1,70.1,3238.4,0,1,1,0,0,0,0,1,0,1,0,0,4.0,14.02,1,1,1,0,0,0.0,1.430612244897959,45.54711673699016,2
0,1,1,63,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.25,1573.05,0,0,0,0,1,0,0,1,0,0,0,1,1.0,12.625,0,1,0,0,0,0.0,0.39453125,59.925714285714285,3
0,0,0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,79.15,79.15,1,0,0,1,0,1,0,0,0,0,1,0,2.0,26.383333333333336,0,0,0,1,1,1.0,39.575,0.9875233936369308,0
0,0,1,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.05,235.8,0,0,0,0,1,1,0,0,0,1,0,0,0.0,21.05,0,0,1,0,0,0.0,1.6192307692307693,10.693877551020408,0
1,1,0,54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.95,1364.75,0,0,1,0,0,1,0,0,1,0,0,0,0.0,24.95,0,0,1,0,0,0.0,0.4536363636363636,52.591522157996145,2
0,1,1,30,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,64.5,1985.15,0,1,1,0,0,0,1,0,0,0,1,0,3.0,16.125,1,1,0,0,0,0.0,2.0806451612903225,30.30763358778626,1
0,1,0,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.65,655.85,1,1,0,0,1,1,0,0,1,0,0,0,0.0,19.65,0,0,1,0,0,0.0,0.6338709677419354,31.76029055690073,1
0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,79.0,303.15,1,1,0,1,0,1,0,0,0,0,1,0,1.0,39.5,1,0,0,1,1,1.0,15.8,3.7893749999999997,0
0,0,0,40,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,105.95,4335.2,0,1,0,1,0,0,1,0,0,1,0,0,5.0,17.658333333333335,1,1,1,0,0,0.0,2.5841463414634145,40.534829359513786,2
0,1,1,9,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,75.85,647.5,0,1,0,1,0,1,0,0,0,0,1,0,1.0,37.925,0,0,0,1,1,0.0,7.584999999999999,8.425504229017568,0
0,1,1,17,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,91.85,1574.45,1,1,0,1,0,1,0,0,0,0,1,0,3.0,22.9625,1,0,0,1,1,0.0,5.102777777777778,16.9569197630587,1
0,0,0,62,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,43.6,2748.7,0,1,1,0,0,0,0,1,0,1,0,0,3.0,10.9,1,1,1,0,0,0.0,0.692063492063492,61.63004484304932,3
0,0,0,28,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1,91.25,2483.65,0,0,0,1,0,0,1,0,1,0,0,0,3.0,22.8125,1,1,1,0,0,0.0,3.146551724137931,26.923035230352305,1
0,0,0,70,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,89.75,6367.2,0,1,1,0,0,0,0,1,0,1,0,0,7.0,11.21875,1,1,1,0,0,0.0,1.2640845070422535,70.16198347107438,3
0,0,0,46,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,104.4,4904.2,0,1,0,1,0,0,0,1,1,0,0,0,5.0,17.400000000000002,1,1,1,0,0,0.0,2.221276595744681,46.52941176470588,2
0,1,0,23,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,90.15,2044.95,0,1,0,1,0,1,0,0,0,0,0,1,3.0,22.5375,1,0,0,1,0,1.0,3.75625,22.43499725726824,1
0,1,1,47,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,40.3,1794.8,0,0,1,0,0,0,1,0,0,0,1,0,3.0,10.075,0,1,0,0,0,0.0,0.8395833333333332,43.45762711864407,2
0,1,1,68,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,105.25,7173.15,0,0,0,1,0,0,0,1,1,0,0,0,5.0,17.541666666666668,1,1,1,0,0,0.0,1.5253623188405796,67.512,3
1,0,0,60,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,106.0,6441.4,1,1,0,1,0,0,1,0,0,0,1,0,5.0,17.666666666666668,1,1,0,0,0,0.0,1.7377049180327868,60.199999999999996,2
0,0,1,67,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,104.0,7039.05,0,1,0,1,0,0,0,1,0,0,1,0,5.0,17.333333333333332,1,1,0,0,0,0.0,1.5294117647058822,67.03857142857143,3
0,0,0,14,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,69.65,921.4,0,1,1,0,0,1,0,0,0,0,1,0,3.0,17.4125,1,0,0,0,1,0.0,4.6433333333333335,13.041755130927104,1
0,1,1,57,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74.3,4018.35,0,0,0,1,0,1,0,0,0,0,1,0,1.0,37.15,0,0,0,1,1,1.0,1.2810344827586206,53.364541832669325,2
0,1,1,55,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,100.9,5448.6,0,1,0,1,0,0,1,0,0,0,0,1,4.0,20.18,1,1,0,0,0,0.0,1.8017857142857143,53.470068694798826,2
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.25,20.25,0,0,0,0,1,1,0,0,0,0,0,1,0.0,20.25,0,0,0,0,0,0.0,10.125,0.9529411764705882,0
0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,49.9,49.9,1,0,1,0,0,1,0,0,0,0,0,1,1.0,24.95,0,0,0,0,0,0.0,24.95,0.9803536345776032,0
0,0,0,23,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,96.9,2085.45,0,0,0,1,0,1,0,0,0,1,0,0,4.0,19.380000000000003,1,0,1,1,0,0.0,4.0375000000000005,21.30183861082737,1
0,0,0,13,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,100.35,1358.85,1,1,0,1,0,1,0,0,0,0,1,0,4.0,20.07,1,0,0,1,1,0.0,7.167857142857143,13.407498766650221,1
0,1,0,47,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,104.1,5135.15,0,0,0,1,0,1,0,0,0,0,1,0,5.0,17.349999999999998,1,0,0,1,1,1.0,2.1687499999999997,48.85965746907707,2
0,0,0,38,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.1,730.1,0,0,0,0,1,0,1,0,0,0,0,1,0.0,20.1,0,1,0,0,0,0.0,0.5153846153846154,34.60189573459716,2
1,1,0,38,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74.95,2869.85,1,1,0,1,0,1,0,0,1,0,0,0,1.0,37.475,0,0,1,1,0,1.0,1.9217948717948719,37.786043449637916,2
1,0,0,2,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,56.55,118.25,0,1,1,0,0,1,0,0,0,1,0,0,2.0,18.849999999999998,0,0,1,0,0,0.0,18.849999999999998,2.054735013032146,0
1,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,49.25,49.25,1,0,1,0,0,1,0,0,0,1,0,0,1.0,24.625,0,0,1,0,0,0.0,24.625,0.9800995024875622,0
0,1,0,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,68.6,1108.6,0,0,0,1,0,1,0,0,1,0,0,0,0.0,68.6,0,0,1,1,0,1.0,4.2875,15.92816091954023,1
0,0,0,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.05,1815.65,0,1,0,1,0,1,0,0,0,1,0,0,0.0,69.05,0,0,1,1,0,1.0,2.5574074074074074,25.919343326195577,1
0,1,1,35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.7,730.4,0,1,0,0,1,0,0,1,0,1,0,0,0.0,19.7,0,1,1,0,0,0.0,0.5472222222222222,35.28502415458937,1
0,0,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.05,75.45,0,0,0,0,1,1,0,0,0,0,0,1,0.0,20.05,0,0,0,0,0,0.0,5.0125,3.5843230403800477,0
0,1,1,50,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,103.7,5071.05,1,0,0,1,0,1,0,0,0,0,1,0,5.0,17.283333333333335,1,0,0,1,1,0.0,2.033333333333333,48.43409742120344,2
0,1,0,42,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,94.4,4014.6,0,0,0,1,0,1,0,0,0,0,1,0,4.0,18.880000000000003,1,0,0,1,1,0.0,2.1953488372093024,42.081761006289305,2
0,1,0,10,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,54.95,568.85,0,0,1,0,0,1,0,0,0,1,0,0,2.0,18.316666666666666,0,0,1,0,0,0.0,4.995454545454546,10.167113494191241,0
0,1,0,61,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,93.7,5860.7,0,1,0,1,0,0,1,0,1,0,0,0,4.0,18.740000000000002,1,1,1,0,0,0.0,1.511290322580645,61.887011615628296,3
0,0,0,68,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,110.25,7279.35,0,1,0,1,0,0,0,1,0,1,0,0,6.0,15.75,1,1,1,0,0,0.0,1.5978260869565217,65.4323595505618,3
0,0,0,10,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1,98.9,1064.95,0,0,0,1,0,0,1,0,0,0,1,0,4.0,19.78,1,1,0,0,0,0.0,8.990909090909092,10.66016016016016,0
0,1,0,65,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,89.75,5769.6,1,0,0,1,0,0,1,0,0,0,1,0,4.0,17.95,0,1,0,0,0,0.0,1.3598484848484849,63.57685950413224,3
0,1,1,72,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,80.45,5886.85,0,1,1,0,0,0,0,1,1,0,0,0,5.0,13.408333333333333,1,1,1,0,0,0.0,1.1020547945205479,72.27562922038061,3
0,1,1,55,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,79.4,4238.45,0,0,0,1,0,1,0,0,0,0,1,0,2.0,26.46666666666667,0,0,0,1,1,0.0,1.417857142857143,52.71703980099502,2
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.3,20.3,1,1,0,0,1,1,0,0,0,0,0,1,0.0,20.3,0,0,0,0,0,0.0,10.15,0.9530516431924883,0
0,0,0,7,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,62.8,418.3,0,1,1,0,0,1,0,0,1,0,0,0,3.0,15.7,1,0,1,0,0,0.0,7.85,6.556426332288401,0
0,0,0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74.9,136.05,0,1,0,1,0,1,0,0,0,0,0,1,1.0,37.45,0,0,0,1,0,1.0,24.96666666666667,1.7924901185770752,0
0,0,0,9,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,74.85,708.2,0,1,0,1,0,1,0,0,0,0,1,0,1.0,37.425,0,0,0,1,1,0.0,7.484999999999999,9.336849044166119,0
0,0,1,27,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.85,788.55,0,0,0,0,1,0,0,1,0,1,0,0,1.0,12.925,0,1,1,0,0,0.0,0.9232142857142858,29.36871508379888,1
1,1,0,7,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,101.95,700.85,1,0,0,1,0,1,0,0,0,0,1,0,4.0,20.39,1,0,0,1,1,1.0,12.74375,6.807673627974745,0
0,1,0,64,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,68.3,4378.8,0,1,1,0,0,0,0,1,0,0,0,1,4.0,13.66,1,1,0,0,0,0.0,1.0507692307692307,63.18614718614719,3
0,0,0,70,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,48.4,3442.8,0,0,1,0,0,0,0,1,1,0,0,0,4.0,9.68,1,1,1,0,0,0.0,0.6816901408450704,69.6923076923077,3
1,0,0,2,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,94.0,181.7,1,0,0,1,0,1,0,0,0,0,1,0,3.0,23.5,1,0,0,1,1,1.0,31.333333333333332,1.9126315789473682,0
1,0,0,67,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1,105.05,7171.7,0,0,0,1,0,0,0,1,0,0,1,0,5.0,17.508333333333333,1,1,0,0,0,0.0,1.5448529411764707,67.62564827911362,3
0,0,0,45,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,89.3,4016.85,1,1,0,1,0,1,0,0,0,1,0,0,3.0,22.325,1,0,1,1,0,1.0,1.941304347826087,44.48338870431894,2
0,0,0,24,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.15,553.0,0,1,0,0,1,0,0,1,0,1,0,0,1.0,12.575,0,1,1,0,0,0.0,1.006,21.147227533460804,1
0,1,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.5,96.85,0,0,0,0,1,0,0,1,0,1,0,0,0.0,19.5,0,1,1,0,0,0.0,3.9,4.724390243902438,0
0,1,1,44,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,92.95,4122.9,0,0,0,1,0,1,0,0,1,0,0,0,3.0,23.2375,1,0,1,1,0,1.0,2.0655555555555556,43.8839808408728,2
0,1,1,72,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.7,1482.3,0,1,0,0,1,0,0,1,0,0,0,1,0.0,20.7,0,1,0,0,0,0.0,0.28356164383561644,68.30875576036867,3
0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,74.3,74.3,1,1,0,1,0,1,0,0,0,1,0,0,1.0,37.15,0,0,1,1,0,1.0,37.15,0.9867197875166003,0
0,0,0,66,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.35,1240.8,0,0,0,0,1,0,0,1,1,0,0,0,0.0,19.35,0,1,1,0,0,0.0,0.28880597014925374,60.97297297297297,3
0,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,44.65,44.65,1,0,1,0,0,1,0,0,0,0,0,1,3.0,11.1625,1,0,0,0,0,0.0,22.325,0.9780941949616648,0
0,1,1,13,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,84.05,1095.3,1,0,0,1,0,1,0,0,0,0,1,0,2.0,28.016666666666666,1,0,0,1,1,0.0,6.003571428571428,12.878306878306878,1
0,0,0,10,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,80.7,788.8,1,0,0,1,0,1,0,0,1,0,0,0,2.0,26.900000000000002,0,0,1,1,0,1.0,7.336363636363637,9.654834761321908,0
1,1,0,65,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,104.35,6578.55,0,0,0,1,0,1,0,0,0,0,1,0,5.0,17.391666666666666,1,0,0,1,1,1.0,1.581060606060606,62.44470811580447,3
0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.55,19.55,0,0,0,0,1,1,0,0,0,0,0,1,0.0,19.55,0,0,0,0,0,0.0,9.775,0.9513381995133819,0
0,1,1,38,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,74.05,2802.3,0,0,1,0,0,0,1,0,0,0,1,0,5.0,12.341666666666667,1,1,0,0,0,0.0,1.8987179487179486,37.339107261825454,2
0,0,1,23,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,40.1,857.75,0,0,1,0,0,0,0,1,0,0,0,1,3.0,10.025,0,1,0,0,0,0.0,1.6708333333333334,20.869829683698295,1
0,1,0,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.1,184.4,0,1,0,0,1,0,1,0,0,0,0,1,0.0,20.1,0,1,0,0,0,0.0,1.8272727272727274,8.739336492890995,0
0,0,1,4,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,101.7,364.55,1,0,0,1,0,1,0,0,0,0,1,0,4.0,20.34,1,0,0,1,1,1.0,20.34,3.549659201557936,0
0,1,1,72,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,83.55,6093.3,0,0,1,0,0,0,0,1,0,1,0,0,6.0,11.935714285714285,1,1,1,0,0,0.0,1.1445205479452054,72.06741573033709,3
0,1,0,35,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,56.85,1861.1,0,1,1,0,0,1,0,0,0,0,1,0,2.0,18.95,0,0,0,0,1,0.0,1.5791666666666666,32.17113223854797,1
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.4,20.4,1,1,0,0,1,1,0,0,0,0,0,1,0.0,20.4,0,0,0,0,0,0.0,10.2,0.9532710280373832,0
0,1,1,58,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.55,1079.65,0,1,0,0,1,0,0,1,0,1,0,0,0.0,19.55,0,1,1,0,0,0.0,0.3313559322033898,52.53771289537713,2
0,1,1,70,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,106.15,7475.1,0,0,0,1,0,0,1,0,0,0,1,0,5.0,17.691666666666666,1,1,0,0,0,0.0,1.4950704225352114,69.76294913672422,3
